regime,value,detection_period,drop_threshold,reversal_threshold,tp_pct,sl_pct
19,1000.0,2,0.11950000000000001,0.08565,0.0836,0.053360000000000005
19,1000.0,2,0.1221,0.08463,0.0728,0.03418
19,1000.0,3,0.1,0.07400000000000001,0.0111,0.00181
19,1000.0,1,0.13,0.10250000000000001,0.0565,0.02815
19,1000.0,3,0.1096,0.05338,0.08,0.0495
19,1000.0,2,0.0854,0.050420000000000006,0.0111,0.0013100000000000002
19,1000.0,1,0.0749,0.03587,0.0524,0.01414
19,1000.0,5,0.13190000000000002,0.09917000000000001,0.0877,0.06217
19,1000.0,2,0.08610000000000001,0.04403,0.0403,0.01953
19,1000.0,2,0.0812,0.03276,0.0456,0.012460000000000002
19,1000.0,3,0.1081,0.05623,0.0176,0.009760000000000001
19,1000.0,2,0.0916,0.05908000000000001,0.030900000000000004,0.01759
20,1002.8036813643101,1,0.1037,0.03201,0.0998,0.08978
20,1002.8036813643101,1,0.1041,0.03233,0.1,0.08960000000000001
20,1002.7769796370306,1,0.1045,0.03265,0.1,0.09
20,1002.7769796370306,1,0.1056,0.03298,0.1,0.0897
20,1002.7769796370306,1,0.1057,0.033010000000000005,0.1,0.09
20,1002.7769796370306,1,0.1056,0.03308,0.0999,0.08949
20,1002.7769796370306,1,0.10540000000000001,0.032920000000000005,0.1,0.09
20,1002.7769796370306,1,0.1056,0.03308,0.0997,0.08967
20,1002.7769796370306,1,0.1055,0.03285,0.1,0.0895
20,1002.7769796370306,1,0.1048,0.032740000000000005,0.1,0.09
20,1002.7769796370306,1,0.1046,0.032479999999999995,0.1,0.08980000000000002
20,1002.7769796370306,1,0.1047,0.03311,0.1,0.09
20,1002.7507817159268,1,0.1068,0.03284,0.0999,0.08969
20,1002.7507817159268,1,0.10640000000000001,0.032920000000000005,0.0995,0.08935
20,1002.7507817159268,1,0.10640000000000001,0.032920000000000005,0.0997,0.08957000000000001
20,1002.7507817159268,1,0.1067,0.032909999999999995,0.0998,0.08958
20,1002.7507817159268,1,0.1067,0.03301,0.0997,0.08967
20,1002.7507817159268,1,0.1063,0.03309,0.0999,0.08979000000000001
20,1002.7507817159268,1,0.106,0.032999999999999995,0.1,0.08990000000000001
20,1002.7473855366883,1,0.1058,0.03344,0.1,0.09
21,1000.1340291754155,2,0.10350000000000001,0.07835,0.0979,0.059890000000000006
21,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
21,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
21,1000.0,3,0.1478,0.12384,0.059800000000000006,0.02928
21,1000.0,2,0.1316,0.10278000000000001,0.060300000000000006,0.03143
21,1000.0,2,0.12630000000000002,0.06149,0.0791,0.04531
21,1000.0,4,0.13640000000000002,0.11002,0.0475,0.013250000000000001
21,1000.0,1,0.1489,0.11797,0.0245,0.0028500000000000005
21,1000.0,2,0.13740000000000002,0.09642,0.0877,0.05577
21,1000.0,3,0.1473,0.12779000000000001,0.05500000000000001,0.029200000000000004
21,1000.0,4,0.1376,0.11318,0.0623,0.037630000000000004
21,1000.0,5,0.1498,0.12164,0.043300000000000005,0.01003
21,1000.0,2,0.1307,0.06391,0.0538,0.01798
21,1000.0,1,0.113,0.0529,0.030699999999999998,0.00477
21,1000.0,3,0.1405,0.10435,0.0674,0.02454
21,1000.0,2,0.13290000000000002,0.10147,0.061500000000000006,0.03475
21,1000.0,1,0.14250000000000002,0.12235000000000001,0.0718,0.03128
21,1000.0,1,0.12840000000000001,0.10742000000000002,0.0832,0.04582
21,1000.0,3,0.1417,0.11621000000000001,0.049300000000000004,0.027530000000000002
21,1000.0,1,0.1331,0.09203,0.0678,0.01148
22,1028.8785666814356,2,0.1012,0.052059999999999995,0.030400000000000003,0.00884
22,1028.8785666814356,2,0.1003,0.05189,0.028500000000000004,0.008450000000000001
22,1028.8785666814356,2,0.0929,0.047670000000000004,0.0171,0.00271
22,1028.8785666814356,2,0.098,0.0489,0.033100000000000004,0.006710000000000001
22,1028.8785666814356,2,0.09720000000000001,0.04916,0.0392,0.0054199999999999995
22,1028.8785666814356,2,0.09620000000000001,0.048960000000000004,0.039900000000000005,0.00529
22,1028.8785666814356,2,0.0891,0.049030000000000004,0.0393,0.0053300000000000005
22,1028.8785666814356,2,0.0893,0.05259,0.0386,0.007260000000000001
22,1028.8785666814356,2,0.09,0.0523,0.0396,0.007360000000000001
22,1028.8785666814356,2,0.0891,0.05283,0.038900000000000004,0.010390000000000002
22,1028.8785666814356,2,0.0873,0.05079,0.0396,0.010060000000000001
22,1028.8785666814356,2,0.09029999999999999,0.04898999999999999,0.0385,0.00585
22,1028.8785666814356,2,0.1011,0.05152999999999999,0.033,0.007200000000000001
22,1028.8785666814356,2,0.08810000000000001,0.04863000000000001,0.0393,0.01003
22,1028.8785666814356,2,0.08760000000000001,0.05358,0.0398,0.00758
22,1028.8785666814356,2,0.092,0.0509,0.030699999999999998,0.008570000000000001
22,1028.8785666814356,2,0.0973,0.04539,0.0359,0.006790000000000001
22,1028.8785666814356,2,0.1041,0.05233,0.04,0.005
22,1028.8785666814356,2,0.0902,0.048960000000000004,0.033800000000000004,0.005880000000000001
22,1028.8785666814356,2,0.0947,0.05081,0.038400000000000004,0.006440000000000001
23,1127.8005641653467,6,0.0567,0.03091,0.0824,0.07124
23,1126.999916594538,6,0.056999999999999995,0.0317,0.0822,0.07102000000000001
23,1126.8090021347748,6,0.0571,0.03183,0.082,0.07150000000000001
23,1126.4310338112184,6,0.0337,0.017509999999999998,0.0822,0.07202000000000001
23,1126.3570474222925,6,0.0565,0.03245,0.082,0.0711
23,1126.083005497644,6,0.0565,0.03185,0.082,0.0717
23,1126.0511547693723,6,0.0562,0.03146,0.0823,0.07153000000000001
23,1125.986202070423,6,0.0564,0.03142,0.082,0.0714
23,1125.594781755181,6,0.0562,0.032560000000000006,0.082,0.0717
23,1125.0618097611969,6,0.0571,0.03243,0.0796,0.06996
23,1124.788313165626,6,0.0567,0.032010000000000004,0.0805,0.07005
23,1124.6791469568143,6,0.0528,0.030940000000000002,0.08,0.0699
23,1124.6053930306239,6,0.0562,0.03066,0.0814,0.07084
23,1124.518790250724,6,0.0565,0.02995,0.082,0.07060000000000001
23,1124.405827521258,6,0.057800000000000004,0.03234,0.0795,0.06955
23,1123.9945110209655,6,0.0579,0.03057,0.0813,0.07073
23,1123.675671460362,6,0.052199999999999996,0.03066,0.07869999999999999,0.06857
23,1123.6534808671925,6,0.0563,0.030289999999999997,0.08159999999999999,0.07116
23,1123.4465489246636,6,0.0561,0.03143,0.0817,0.06937
23,1123.3578344386508,6,0.0562,0.03106,0.08159999999999999,0.07116
24,1338.164967339126,6,0.0418,0.012939999999999998,0.1,0.09
24,1338.164967339126,6,0.0418,0.012939999999999998,0.1,0.09
24,1334.0487178572832,6,0.0373,0.01159,0.0999,0.08989
24,1316.106791429591,6,0.0375,0.011949999999999999,0.0956,0.08356000000000001
24,1315.658733415422,6,0.041999999999999996,0.012999999999999998,0.0922,0.08172000000000001
24,1313.2171530970934,6,0.0394,0.01262,0.0942,0.08302
24,1313.2171530970934,6,0.0394,0.012419999999999999,0.0942,0.08292000000000001
24,1313.2171530970934,6,0.0395,0.01245,0.0945,0.08305
24,1312.9096801568262,6,0.0387,0.012309999999999998,0.0948,0.08348000000000001
24,1312.9096801568262,6,0.0385,0.01235,0.0951,0.08341000000000001
24,1312.2865062945903,6,0.039099999999999996,0.01223,0.0939,0.08289
24,1312.192977818132,6,0.0354,0.01192,0.0948,0.08328
24,1311.4634246807143,6,0.039099999999999996,0.01253,0.0945,0.08315
24,1309.361346893618,6,0.0358,0.01194,0.0945,0.08315
24,1307.2829841133723,6,0.036699999999999997,0.011909999999999999,0.0951,0.08371
24,1307.2681585936252,6,0.041999999999999996,0.013099999999999999,0.094,0.083
24,1306.277297730077,6,0.0408,0.01284,0.0934,0.08224000000000001
24,1305.292784345104,6,0.0412,0.01296,0.0934,0.08244
24,1305.292784345104,6,0.0414,0.013019999999999999,0.0933,0.08243
24,1305.2026776948571,6,0.0387,0.01211,0.0933,0.08203
25,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
25,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
25,1000.0,6,0.1447,0.12891,0.073,0.0363
25,1000.0,3,0.1478,0.12384,0.059800000000000006,0.02928
25,1000.0,2,0.1316,0.10278000000000001,0.060300000000000006,0.03143
25,1000.0,2,0.12630000000000002,0.06149,0.0791,0.04531
25,1000.0,1,0.1489,0.11797,0.0245,0.0028500000000000005
25,1000.0,2,0.13740000000000002,0.09642,0.0877,0.05577
25,1000.0,6,0.1473,0.12979000000000002,0.0743,0.03683
25,1000.0,5,0.1437,0.12891,0.067,0.0268
25,1000.0,2,0.1202,0.06746,0.0316,0.009160000000000001
25,1000.0,3,0.1486,0.12208,0.0585,0.030050000000000004
25,1000.0,3,0.1419,0.12127,0.0713,0.042330000000000007
25,1000.0,1,0.13390000000000002,0.11287,0.051300000000000005,0.03263
25,1000.0,2,0.1497,0.13261,0.06180000000000001,0.026980000000000004
25,1000.0,1,0.1295,0.08225,0.0823,0.07403
25,1000.0,4,0.1423,0.12289,0.032100000000000004,0.02101
25,1000.0,2,0.13219999999999998,0.10726,0.058600000000000006,0.030660000000000003
25,1000.0,1,0.1419,0.11687,0.0649,0.02739
25,1000.0,2,0.1316,0.10188,0.0711,0.04321
26,1000.0,3,0.1018,0.04004,0.0956,0.06546
26,1000.0,1,0.1021,0.07403,0.015200000000000002,0.012020000000000001
26,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
26,1000.0,5,0.1121,0.06323000000000001,0.0374,0.00664
26,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
26,1000.0,2,0.11950000000000001,0.08565,0.0836,0.053360000000000005
26,1000.0,2,0.1221,0.08463,0.0728,0.03418
26,1000.0,1,0.13,0.10250000000000001,0.0565,0.02815
26,1000.0,3,0.1096,0.05338,0.08,0.0495
26,1000.0,1,0.0749,0.03587,0.0524,0.01414
26,1000.0,5,0.13190000000000002,0.09917000000000001,0.0877,0.06217
26,1000.0,4,0.1096,0.07218,0.0235,0.00495
26,1000.0,3,0.1451,0.12533,0.045000000000000005,0.0122
26,1000.0,4,0.1496,0.12968000000000002,0.0191,0.00391
26,1000.0,2,0.1228,0.10494,0.0165,0.00285
26,1000.0,3,0.1356,0.09248,0.046400000000000004,0.018740000000000003
26,1000.0,4,0.1071,0.07113,0.030200000000000005,0.00952
26,1000.0,3,0.1173,0.08179,0.0769,0.02399
26,1000.0,5,0.1135,0.06515,0.0392,0.00802
26,1000.0,5,0.12680000000000002,0.07894000000000001,0.0212,0.00852
27,1000.0,3,0.1018,0.04004,0.0956,0.06546
27,1000.0,1,0.1021,0.07403,0.015200000000000002,0.012020000000000001
27,1000.0,2,0.08180000000000001,0.038740000000000004,0.0374,0.019440000000000002
27,1000.0,5,0.1011,0.03312999999999999,0.0279,0.01429
27,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
27,1000.0,5,0.1121,0.06323000000000001,0.0374,0.00664
27,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
27,1000.0,4,0.0956,0.03928,0.038,0.019600000000000003
27,1000.0,2,0.11950000000000001,0.08565,0.0836,0.053360000000000005
27,1000.0,2,0.1221,0.08463,0.0728,0.03418
27,1000.0,3,0.1,0.07400000000000001,0.0111,0.00181
27,1000.0,1,0.13,0.10250000000000001,0.0565,0.02815
27,1000.0,3,0.1096,0.05338,0.08,0.0495
27,1000.0,2,0.0854,0.050420000000000006,0.0111,0.0013100000000000002
27,1000.0,1,0.0749,0.03587,0.0524,0.01414
27,1000.0,5,0.13190000000000002,0.09917000000000001,0.0877,0.06217
27,1000.0,2,0.08610000000000001,0.04403,0.0403,0.01953
27,1000.0,2,0.0812,0.03276,0.0456,0.012460000000000002
27,1000.0,3,0.1081,0.05623,0.0176,0.009760000000000001
27,1000.0,2,0.0916,0.05908000000000001,0.030900000000000004,0.01759
28,1018.0024262359149,4,0.0514,0.024820000000000002,0.0731,0.02161
28,1018.0024262359149,4,0.054400000000000004,0.03012,0.0725,0.02295
28,1018.0024262359149,4,0.0562,0.02476,0.0735,0.015050000000000001
28,1018.0024262359149,4,0.055,0.0251,0.0725,0.01475
28,1018.0024262359149,4,0.0535,0.02545,0.07289999999999999,0.01369
28,1018.0024262359149,4,0.0664,0.03172,0.0731,0.02281
28,1018.0024262359149,4,0.051199999999999996,0.03526,0.0745,0.02195
28,1018.0024262359149,4,0.047299999999999995,0.023989999999999997,0.0722,0.01642
28,1018.0024262359149,4,0.059,0.028199999999999996,0.0663,0.01493
28,1018.0024262359149,4,0.047,0.0213,0.055600000000000004,0.014960000000000001
28,1018.0024262359149,4,0.052199999999999996,0.034159999999999996,0.0757,0.020470000000000002
28,1018.0024262359149,4,0.0506,0.03578,0.075,0.0271
28,1018.0024262359149,4,0.0564,0.03572,0.0708,0.022180000000000002
28,1018.0024262359149,4,0.049100000000000005,0.02343,0.0657,0.018869999999999998
28,1018.0024262359149,4,0.0676,0.031179999999999996,0.0609,0.02059
28,1018.0024262359149,4,0.045700000000000005,0.022810000000000004,0.0765,0.02595
28,1018.0024262359149,4,0.048299999999999996,0.02459,0.0793,0.01193
28,1018.0024262359149,4,0.0591,0.03763,0.0737,0.01787
28,1018.0024262359149,5,0.0527,0.020409999999999998,0.0645,0.012750000000000001
28,1018.0024262359149,4,0.0437,0.023510000000000003,0.0711,0.028110000000000003
29,1000.0,3,0.1018,0.04004,0.0956,0.06546
29,1000.0,1,0.1021,0.07403,0.015200000000000002,0.012020000000000001
29,1000.0,2,0.08180000000000001,0.038740000000000004,0.0374,0.019440000000000002
29,1000.0,5,0.1011,0.03312999999999999,0.0279,0.01429
29,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
29,1000.0,5,0.1121,0.06323000000000001,0.0374,0.00664
29,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
29,1000.0,4,0.0956,0.03928,0.038,0.019600000000000003
29,1000.0,2,0.11950000000000001,0.08565,0.0836,0.053360000000000005
29,1000.0,2,0.1221,0.08463,0.0728,0.03418
29,1000.0,3,0.1,0.07400000000000001,0.0111,0.00181
29,1000.0,1,0.13,0.10250000000000001,0.0565,0.02815
29,1000.0,3,0.1096,0.05338,0.08,0.0495
29,1000.0,5,0.13190000000000002,0.09917000000000001,0.0877,0.06217
29,1000.0,2,0.08610000000000001,0.04403,0.0403,0.01953
29,1000.0,2,0.0812,0.03276,0.0456,0.012460000000000002
29,1000.0,3,0.1081,0.05623,0.0176,0.009760000000000001
29,1000.0,2,0.0916,0.05908000000000001,0.030900000000000004,0.01759
29,1000.0,3,0.09620000000000001,0.04616,0.046700000000000005,0.024470000000000002
29,1000.0,1,0.1173,0.07239000000000001,0.0744,0.02714
30,1009.536411211046,4,0.0844,0.07362,0.0892,0.06852
30,1003.9265832608655,4,0.0711,0.04893,0.0425,0.012650000000000002
30,1001.5045954359953,4,0.06870000000000001,0.042910000000000004,0.05160000000000001,0.02356
30,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
30,1000.0,6,0.14650000000000002,0.13165,0.0754,0.03504
30,1000.0,6,0.1489,0.13327,0.05330000000000001,0.027630000000000002
30,1000.0,4,0.1256,0.09718,0.0868,0.05288
30,1000.0,2,0.1373,0.11649000000000001,0.057800000000000004,0.02698
30,1000.0,6,0.1348,0.11394000000000001,0.026800000000000004,0.0036800000000000005
30,1000.0,4,0.1114,0.09602,0.048400000000000006,0.02954
30,1000.0,2,0.15,0.1241,0.0194,0.01004
30,1000.0,4,0.124,0.1052,0.08549999999999999,0.06165
30,1000.0,4,0.14100000000000001,0.12040000000000001,0.092,0.0594
30,1000.0,3,0.1272,0.10846,0.0974,0.05414
30,1000.0,3,0.1326,0.06598,0.023600000000000003,0.013560000000000001
30,1000.0,4,0.1375,0.11735000000000001,0.0872,0.06412000000000001
30,1000.0,4,0.14579999999999999,0.13054,0.0893,0.07813
30,1000.0,4,0.1252,0.10966000000000001,0.0999,0.08729
30,1000.0,4,0.1172,0.10296,0.0765,0.011250000000000001
30,1000.0,2,0.1375,0.11155000000000001,0.05500000000000001,0.026300000000000004
31,1000.0,3,0.1018,0.04004,0.0956,0.06546
31,1000.0,1,0.1021,0.07403,0.015200000000000002,0.012020000000000001
31,1000.0,2,0.08180000000000001,0.038740000000000004,0.0374,0.019440000000000002
31,1000.0,4,0.07400000000000001,0.04240000000000001,0.0225,0.00745
31,1000.0,5,0.1011,0.03312999999999999,0.0279,0.01429
31,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
31,1000.0,5,0.1121,0.06323000000000001,0.0374,0.00664
31,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
31,1000.0,4,0.0956,0.03928,0.038,0.019600000000000003
31,1000.0,2,0.11950000000000001,0.08565,0.0836,0.053360000000000005
31,1000.0,2,0.1221,0.08463,0.0728,0.03418
31,1000.0,3,0.0638,0.04844,0.0616,0.034460000000000005
31,1000.0,3,0.1,0.07400000000000001,0.0111,0.00181
31,1000.0,1,0.13,0.10250000000000001,0.0565,0.02815
31,1000.0,3,0.1096,0.05338,0.08,0.0495
31,1000.0,2,0.0854,0.050420000000000006,0.0111,0.0013100000000000002
31,1000.0,1,0.0749,0.03587,0.0524,0.01414
31,1000.0,5,0.13190000000000002,0.09917000000000001,0.0877,0.06217
31,1000.0,2,0.08610000000000001,0.04403,0.0403,0.01953
31,1000.0,2,0.0812,0.03276,0.0456,0.012460000000000002
32,1250.8009911545823,4,0.0375,0.01205,0.0929,0.07929
32,1250.5633948497182,4,0.038,0.011999999999999999,0.0971,0.07981
32,1245.0907762024874,4,0.0377,0.012209999999999999,0.0931,0.07951
32,1237.7416501135724,4,0.037,0.011699999999999999,0.0961,0.08291000000000001
32,1237.7416501135724,4,0.0369,0.01167,0.0953,0.08243
32,1237.7416501135724,4,0.0372,0.011859999999999997,0.0956,0.08296
32,1237.7416501135724,4,0.0369,0.01167,0.0946,0.08286
32,1236.737266543497,4,0.037,0.011999999999999999,0.0899,0.07819
32,1236.0548461607943,4,0.0372,0.011859999999999997,0.0956,0.08346
32,1236.0548461607943,4,0.0375,0.01185,0.0961,0.08341000000000001
32,1235.4307090682244,4,0.0375,0.01255,0.0885,0.07765
32,1232.9938105118315,4,0.0379,0.01247,0.0886,0.07755999999999999
32,1232.9590906031908,4,0.0378,0.01234,0.08789999999999999,0.07719000000000001
32,1232.7996494335382,4,0.0373,0.01189,0.0966,0.08276
32,1232.7996494335382,4,0.0371,0.01193,0.0953,0.08303
32,1232.7996494335382,4,0.038,0.011899999999999999,0.09469999999999999,0.08257
32,1231.7234584158414,4,0.036699999999999997,0.01211,0.09,0.0783
32,1230.4153658860419,4,0.0375,0.01185,0.0996,0.08596
32,1230.2648343911865,4,0.0382,0.012159999999999999,0.0875,0.07694999999999999
32,1230.2648343911865,4,0.0383,0.01219,0.088,0.0772
33,1078.5418178511022,2,0.060200000000000004,0.05256,0.0756,0.06106
33,1078.060965967721,2,0.061,0.0528,0.0755,0.060450000000000004
33,1076.7580515552004,2,0.061,0.0529,0.0755,0.06205
33,1076.480243489705,2,0.0598,0.05224,0.0789,0.061090000000000005
33,1075.9801175862526,2,0.059300000000000005,0.05229,0.0741,0.06141
33,1075.6244421710899,2,0.059300000000000005,0.05199,0.075,0.0592
33,1075.4717974511134,2,0.0597,0.05241,0.0751,0.06521
33,1075.2783317036462,2,0.0598,0.05234,0.0756,0.06496
33,1075.235442578475,2,0.059,0.052099999999999994,0.0742,0.06542
33,1074.6149103536964,2,0.060200000000000004,0.02466,0.0812,0.05992000000000001
33,1074.1481099203043,2,0.0597,0.05241,0.0793,0.061630000000000004
33,1073.6589961617015,2,0.0595,0.05255,0.07479999999999999,0.06298
33,1073.562431280552,2,0.06,0.052199999999999996,0.0744,0.06044000000000001
33,1073.141133511321,2,0.0597,0.05241,0.0833,0.05943
33,1073.1354474205111,2,0.060200000000000004,0.05246,0.0769,0.060790000000000004
33,1072.720612395209,2,0.0606,0.052879999999999996,0.0797,0.05937
33,1072.3222150857619,2,0.0605,0.052950000000000004,0.0749,0.06189
33,1072.3202997161377,2,0.060700000000000004,0.053110000000000004,0.0791,0.06121
33,1071.3570004562062,2,0.0597,0.052309999999999995,0.078,0.0623
33,1071.2892606724738,2,0.0592,0.052360000000000004,0.0717,0.06277
34,1000.5290692347296,3,0.0994,0.06301999999999999,0.0968,0.054180000000000006
34,1000.5269655617417,3,0.0988,0.06434000000000001,0.0997,0.054470000000000005
34,1000.5248234253119,3,0.0989,0.06567,0.0999,0.05419
34,1000.5226986341163,3,0.099,0.0645,0.0998,0.054580000000000004
34,1000.5220754266476,3,0.0984,0.06352,0.0946,0.054060000000000004
34,1000.4845014873822,3,0.0975,0.06345,0.0931,0.05441
34,1000.4712316626209,3,0.0952,0.06656000000000001,0.09809999999999999,0.05531
34,1000.45552441565,3,0.0993,0.06309000000000001,0.097,0.0553
34,1000.4476223419862,3,0.09910000000000001,0.06443,0.1,0.0568
34,1000.4459652940936,3,0.09570000000000001,0.06631000000000001,0.0917,0.05507000000000001
34,1000.4420931669498,3,0.0985,0.06235,0.0955,0.05265
34,1000.4420931669498,3,0.0987,0.06181,0.0951,0.05251
34,1000.4402960976073,3,0.0987,0.06451,0.0998,0.056580000000000005
34,1000.4364955032328,3,0.097,0.0626,0.0934,0.054240000000000003
34,1000.4289709938854,3,0.0963,0.06629,0.0978,0.05378000000000001
34,1000.4289709938854,3,0.0953,0.06509000000000001,0.098,0.0553
34,1000.4268129019022,3,0.09430000000000001,0.06519,0.0894,0.05434
34,1000.4225957845345,3,0.1,0.0616,0.09809999999999999,0.05501
34,1000.4192903942961,3,0.099,0.06420000000000001,0.0953,0.05323
34,1000.4118485093144,3,0.0988,0.06444,0.0953,0.05253000000000001
35,1099.3505541384786,6,0.0321,0.010129999999999998,0.0909,0.06669
35,1096.40258407011,6,0.0317,0.00981,0.0916,0.06456
35,1095.31809818766,6,0.0321,0.010029999999999997,0.0932,0.06532
35,1095.0907206569814,6,0.0318,0.00994,0.0882,0.06632
35,1095.032495458959,6,0.0321,0.009929999999999998,0.0927,0.06417
35,1094.9612601046565,6,0.0312,0.009759999999999998,0.0946,0.06476
35,1094.740933757943,6,0.0325,0.01015,0.088,0.06520000000000001
35,1094.730656468701,6,0.032,0.009899999999999999,0.0873,0.06443
35,1094.5981334199328,6,0.032,0.010199999999999999,0.088,0.066
35,1094.0688451856925,6,0.0324,0.01002,0.0866,0.06346
35,1093.652108248972,6,0.0319,0.009869999999999999,0.0908,0.06468
35,1093.3368040075372,6,0.032,0.0101,0.0909,0.06629
35,1092.9533466984667,6,0.032,0.009999999999999998,0.0925,0.06625
35,1092.895169844073,6,0.0322,0.00996,0.09129999999999999,0.06523000000000001
35,1092.485689167464,6,0.0317,0.00981,0.08839999999999999,0.06664
35,1092.378284309069,6,0.0326,0.010179999999999998,0.0906,0.06516000000000001
35,1092.2330953727624,6,0.0324,0.01002,0.0925,0.06405
35,1091.3682600432364,6,0.0322,0.01006,0.0905,0.06595000000000001
35,1091.3682600432364,6,0.0322,0.01016,0.0909,0.06569
35,1090.8822868419009,6,0.0322,0.00996,0.0924,0.06604
36,1001.4499249445627,3,0.1018,0.04004,0.0956,0.06546
36,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
36,1000.0,2,0.138,0.0605,0.0683,0.04753
36,1000.0,2,0.1249,0.09647,0.0656,0.03536
36,1000.0,1,0.1483,0.09899,0.0832,0.06412
36,1000.0,2,0.1338,0.054040000000000005,0.0654,0.04754
36,1000.0,3,0.1499,0.09047,0.0874,0.05254
36,1000.0,1,0.1207,0.06491,0.044300000000000006,0.031830000000000004
36,1000.0,2,0.1303,0.05029,0.0999,0.07949
36,1000.0,3,0.1407,0.07701,0.0932,0.08102
36,1000.0,1,0.1282,0.10806000000000002,0.0429,0.013890000000000001
36,1000.0,2,0.13490000000000002,0.12067000000000001,0.065,0.0291
36,1000.0,1,0.1464,0.10032,0.0812,0.06432
36,1000.0,1,0.14900000000000002,0.11170000000000001,0.0876,0.07046000000000001
36,1000.0,1,0.1276,0.09548,0.0924,0.06094
36,1000.0,1,0.13990000000000002,0.09927000000000001,0.0815,0.06335
36,1000.0,1,0.13219999999999998,0.08146,0.0701,0.052910000000000006
36,1000.0,2,0.1341,0.053329999999999995,0.064,0.049300000000000004
36,1000.0,1,0.1178,0.05764,0.0667,0.05117000000000001
36,1000.0,3,0.1478,0.11664,0.05620000000000001,0.041620000000000004
37,1091.4985384897927,6,0.0389,0.02937,0.0173,0.015330000000000002
37,1090.2771032800786,6,0.039099999999999996,0.02953,0.0218,0.01548
37,1087.821059797707,6,0.0377,0.029310000000000003,0.0174,0.015340000000000001
37,1087.452501810991,6,0.0363,0.029589999999999998,0.0188,0.01518
37,1087.1059400225736,6,0.0385,0.02935,0.018000000000000002,0.015600000000000003
37,1087.1059400225736,6,0.0368,0.02944,0.0178,0.015580000000000002
37,1086.9788657589102,6,0.036699999999999997,0.02961,0.0188,0.01528
37,1086.5227500264152,6,0.0375,0.02935,0.0203,0.01553
37,1085.9309061437937,6,0.0369,0.02947,0.0171,0.01511
37,1085.9173103102246,6,0.0373,0.029290000000000004,0.0173,0.01523
37,1085.587892134675,6,0.0348,0.02944,0.0193,0.01583
37,1085.4805363315104,6,0.0343,0.02969,0.018000000000000002,0.015700000000000002
37,1085.404775759895,6,0.038400000000000004,0.029520000000000005,0.0191,0.015510000000000001
37,1085.3977616700065,6,0.0339,0.02937,0.019799999999999998,0.01608
37,1085.3977616700065,6,0.0338,0.02944,0.0201,0.01591
37,1085.1493606254967,6,0.034999999999999996,0.0295,0.0204,0.01564
37,1085.0796315222938,6,0.0376,0.02928,0.0183,0.016030000000000003
37,1085.0796315222938,6,0.038099999999999995,0.029329999999999995,0.0179,0.015690000000000003
37,1084.8817813361024,6,0.0361,0.02963,0.0211,0.01581
37,1084.8817813361024,6,0.0374,0.02962,0.019700000000000002,0.01617
38,1000.0,1,0.1021,0.07403,0.015200000000000002,0.012020000000000001
38,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
38,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
38,1000.0,3,0.1437,0.12901,0.0108,0.00298
38,1000.0,2,0.1244,0.09872,0.0632,0.03382
38,1000.0,2,0.1256,0.08628,0.054900000000000004,0.031490000000000004
38,1000.0,3,0.1484,0.12892,0.0234,0.011040000000000001
38,1000.0,1,0.11270000000000001,0.08021,0.0777,0.025170000000000005
38,1000.0,1,0.1386,0.06528,0.0514,0.015940000000000003
38,1000.0,1,0.1489,0.11467000000000001,0.0677,0.04287
38,1000.0,2,0.13369999999999999,0.09040999999999999,0.081,0.050800000000000005
38,1000.0,1,0.11220000000000001,0.05906,0.04650000000000001,0.00875
38,1000.0,4,0.1375,0.07265,0.032,0.0128
38,1000.0,2,0.1187,0.07861,0.0627,0.024370000000000003
38,1000.0,1,0.1303,0.06809,0.0895,0.02665
38,1000.0,3,0.1424,0.12572,0.0115,0.0029500000000000004
38,1000.0,1,0.1437,0.11731,0.014100000000000001,0.0031100000000000004
38,1000.0,4,0.14800000000000002,0.11980000000000002,0.0254,0.00634
38,1000.0,2,0.14,0.10970000000000002,0.0201,0.004410000000000001
38,1000.0,4,0.1295,0.10665,0.0339,0.008790000000000001
39,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
39,1000.0,6,0.1446,0.09988,0.0728,0.036180000000000004
39,1000.0,6,0.14650000000000002,0.10875,0.0696,0.04086
39,1000.0,2,0.1287,0.06221,0.0783,0.03473
