timestamp,open,high,low,close,volume
2025-12-18T04:04:30.000Z,2.89e-07,2.89e-07,2.89e-07,2.89e-07,1.107109628
2025-12-18T04:05:00.000Z,2.82e-07,2.82e-07,2.82e-07,2.82e-07,0.069683274
2025-12-18T04:10:00.000Z,2.82e-07,2.83e-07,2.82e-07,2.83e-07,0.150895369
2025-12-18T04:10:30.000Z,2.83e-07,2.83e-07,2.83e-07,2.83e-07,0.004289186
2025-12-18T04:12:30.000Z,2.83e-07,2.83e-07,2.83e-07,2.83e-07,0.032347156
2025-12-18T04:12:40.000Z,2.83e-07,2.83e-07,2.83e-07,2.83e-07,0.96779854
2025-12-18T04:17:40.000Z,2.92e-07,2.92e-07,2.92e-07,2.92e-07,0.885100358
2025-12-18T04:19:20.000Z,2.98e-07,2.98e-07,2.98e-07,2.98e-07,0.099999999
2025-12-18T04:20:20.000Z,2.99e-07,2.99e-07,2.99e-07,2.99e-07,0.213484284
2025-12-18T04:34:10.000Z,2.98e-07,2.98e-07,2.98e-07,2.98e-07,0.029323321
2025-12-18T04:35:10.000Z,3.05e-07,3.09e-07,2.98e-07,3.09e-07,1.628308063
2025-12-18T04:44:00.000Z,3.08e-07,3.08e-07,3.08e-07,3.08e-07,0.261097159
2025-12-18T04:44:50.000Z,3.09e-07,3.09e-07,3.09e-07,3.09e-07,1.938878121
2025-12-18T04:45:00.000Z,3.24e-07,3.24e-07,3.18e-07,3.18e-07,1.267708128
2025-12-18T04:48:40.000Z,3.15e-07,3.15e-07,3.15e-07,3.15e-07,0.992804049
2025-12-18T04:49:40.000Z,3.08e-07,3.08e-07,3.08e-07,3.08e-07,0.256587396
2025-12-18T04:49:50.000Z,3.06e-07,3.06e-07,3.06e-07,3.06e-07,0.085367044
2025-12-18T04:50:00.000Z,3.05e-07,3.05e-07,3.05e-07,3.05e-07,0.508951596
2025-12-18T04:53:30.000Z,3.02e-07,3.02e-07,3.02e-07,3.02e-07,0.256085602
2025-12-18T04:57:40.000Z,3e-07,3e-07,3e-07,3e-07,0.006976461
2025-12-18T05:00:40.000Z,3e-07,3e-07,3e-07,3e-07,0.029514094
2025-12-18T05:11:50.000Z,3e-07,3e-07,3e-07,3e-07,1.877571505
2025-12-18T05:15:00.000Z,2.87e-07,2.87e-07,2.87e-07,2.87e-07,0.468715022
2025-12-18T05:15:30.000Z,2.9e-07,2.9e-07,2.9e-07,2.9e-07,0.967932887
2025-12-18T05:38:00.000Z,2.97e-07,2.97e-07,2.97e-07,2.97e-07,0.01249114
2025-12-18T05:40:00.000Z,2.97e-07,2.97e-07,2.97e-07,2.97e-07,0.54397101
2025-12-18T05:43:30.000Z,3.01e-07,3.01e-07,3.01e-07,3.01e-07,0.054437007
2025-12-18T05:51:10.000Z,3e-07,3e-07,3e-07,3e-07,0.039093387
2025-12-18T05:52:40.000Z,3.01e-07,3.01e-07,3.01e-07,3.01e-07,0.790982051
