timestamp,open,high,low,close,volume
2025-12-17T12:00:20.000Z,1.299e-06,1.299e-06,1.299e-06,1.299e-06,1.117658247
2025-12-17T12:00:30.000Z,1.3e-06,1.3e-06,1.3e-06,1.3e-06,0.038621819
2025-12-17T12:01:20.000Z,1.301e-06,1.313e-06,1.301e-06,1.313e-06,1.232359301
2025-12-17T12:01:30.000Z,1.305e-06,1.305e-06,1.305e-06,1.305e-06,2.192050992
2025-12-17T12:02:10.000Z,1.342e-06,1.342e-06,1.342e-06,1.342e-06,0.146668254
2025-12-17T12:02:20.000Z,1.353e-06,1.353e-06,1.353e-06,1.353e-06,0.979122631
2025-12-17T12:02:30.000Z,1.347e-06,1.347e-06,1.347e-06,1.347e-06,3.450169726
2025-12-17T12:02:40.000Z,1.292e-06,1.294e-06,1.292e-06,1.294e-06,0.502704155
2025-12-17T12:02:50.000Z,1.288e-06,1.288e-06,1.288e-06,1.288e-06,0.197282879
2025-12-17T12:03:10.000Z,1.285e-06,1.285e-06,1.285e-06,1.285e-06,0.787208106
2025-12-17T12:03:20.000Z,1.301e-06,1.301e-06,1.301e-06,1.301e-06,0.95656614
2025-12-17T12:04:00.000Z,1.298e-06,1.298e-06,1.297e-06,1.297e-06,0.572986559
2025-12-17T12:04:20.000Z,1.296e-06,1.296e-06,1.292e-06,1.292e-06,1.069009388
2025-12-17T12:05:30.000Z,1.313e-06,1.313e-06,1.307e-06,1.307e-06,1.026211606
2025-12-17T12:05:50.000Z,1.307e-06,1.307e-06,1.307e-06,1.307e-06,0.039180007
2025-12-17T12:06:10.000Z,1.308e-06,1.308e-06,1.308e-06,1.308e-06,0.243009343
2025-12-17T12:06:20.000Z,1.306e-06,1.306e-06,1.306e-06,1.306e-06,0.897212545
2025-12-17T12:06:30.000Z,1.304e-06,1.304e-06,1.304e-06,1.304e-06,0.195672991
2025-12-17T12:06:40.000Z,1.332e-06,1.333e-06,1.332e-06,1.333e-06,0.1334789
2025-12-17T12:07:20.000Z,1.333e-06,1.333e-06,1.333e-06,1.333e-06,0.880357949
2025-12-17T12:07:30.000Z,1.332e-06,1.332e-06,1.332e-06,1.332e-06,0.004591987
2025-12-17T12:07:40.000Z,1.332e-06,1.332e-06,1.332e-06,1.332e-06,0.430385638
2025-12-17T12:08:20.000Z,1.326e-06,1.332e-06,1.326e-06,1.332e-06,1.023384186
2025-12-17T12:08:30.000Z,1.329e-06,1.329e-06,1.329e-06,1.329e-06,0.003086554
2025-12-17T12:08:50.000Z,1.332e-06,1.332e-06,1.332e-06,1.332e-06,5.28836452
2025-12-17T12:09:10.000Z,1.247e-06,1.247e-06,1.247e-06,1.247e-06,0.774077369
2025-12-17T12:09:20.000Z,1.242e-06,1.242e-06,1.235e-06,1.235e-06,0.925004526
2025-12-17T12:09:50.000Z,1.234e-06,1.235e-06,1.234e-06,1.235e-06,0.904050552
2025-12-17T12:10:10.000Z,1.253e-06,1.253e-06,1.253e-06,1.253e-06,0.427163298
2025-12-17T12:10:20.000Z,1.265e-06,1.265e-06,1.265e-06,1.265e-06,0.826353774
2025-12-17T12:10:30.000Z,1.26e-06,1.26e-06,1.26e-06,1.26e-06,0.142060673
2025-12-17T12:10:50.000Z,1.262e-06,1.262e-06,1.262e-06,1.262e-06,2.021687848
2025-12-17T12:11:00.000Z,1.23e-06,1.23e-06,1.23e-06,1.23e-06,0.014340721
2025-12-17T12:11:10.000Z,1.23e-06,1.23e-06,1.228e-06,1.228e-06,0.58697442
2025-12-17T12:11:20.000Z,1.224e-06,1.224e-06,1.224e-06,1.224e-06,0.807881756
2025-12-17T12:11:40.000Z,1.225e-06,1.225e-06,1.13e-06,1.16e-06,10.467564286
2025-12-17T12:11:50.000Z,1.162e-06,1.183e-06,1.155e-06,1.183e-06,2.473727898
2025-12-17T12:12:10.000Z,1.176e-06,1.22e-06,1.176e-06,1.201e-06,2.315133641
2025-12-17T12:12:20.000Z,1.203e-06,1.205e-06,1.201e-06,1.201e-06,1.06422778
2025-12-17T12:12:30.000Z,1.205e-06,1.205e-06,1.205e-06,1.205e-06,0.04795993
2025-12-17T12:12:40.000Z,1.204e-06,1.204e-06,1.191e-06,1.191e-06,3.827836768
2025-12-17T12:12:50.000Z,1.116e-06,1.145e-06,1.114e-06,1.114e-06,2.036600646
2025-12-17T12:13:10.000Z,1.133e-06,1.133e-06,1.09e-06,1.093e-06,3.908723191
2025-12-17T12:13:20.000Z,1.101e-06,1.101e-06,1.101e-06,1.101e-06,1.27700373
2025-12-17T12:13:30.000Z,1.145e-06,1.145e-06,1.141e-06,1.141e-06,2.308713753
2025-12-17T12:13:40.000Z,1.145e-06,1.145e-06,1.142e-06,1.142e-06,1.650392776
2025-12-17T12:13:50.000Z,1.12e-06,1.12e-06,1.12e-06,1.12e-06,0.030651233
2025-12-17T12:14:10.000Z,1.136e-06,1.137e-06,1.136e-06,1.137e-06,1.019041447
2025-12-17T12:14:20.000Z,1.154e-06,1.154e-06,1.15e-06,1.15e-06,1.716138958
2025-12-17T12:14:30.000Z,1.139e-06,1.154e-06,1.138e-06,1.154e-06,1.368129756
2025-12-17T12:14:40.000Z,1.148e-06,1.148e-06,1.148e-06,1.148e-06,1.040227786
2025-12-17T12:14:50.000Z,1.166e-06,1.166e-06,1.166e-06,1.166e-06,0.048971089
2025-12-17T12:15:00.000Z,1.168e-06,1.168e-06,1.168e-06,1.168e-06,0.142358975
2025-12-17T12:15:10.000Z,1.166e-06,1.182e-06,1.166e-06,1.182e-06,1.00194214
2025-12-17T12:15:20.000Z,1.261e-06,1.261e-06,1.249e-06,1.249e-06,1.792598507
2025-12-17T12:15:50.000Z,1.238e-06,1.244e-06,1.23e-06,1.23e-06,1.057477978
2025-12-17T12:16:10.000Z,1.227e-06,1.227e-06,1.227e-06,1.227e-06,0.010430352
2025-12-17T12:16:20.000Z,1.232e-06,1.232e-06,1.232e-06,1.232e-06,0.729288965
2025-12-17T12:16:40.000Z,1.226e-06,1.226e-06,1.226e-06,1.226e-06,0.980693175
2025-12-17T12:17:00.000Z,1.243e-06,1.243e-06,1.243e-06,1.243e-06,0.520022054
2025-12-17T12:17:20.000Z,1.251e-06,1.261e-06,1.244e-06,1.244e-06,2.41907925
2025-12-17T12:17:30.000Z,1.244e-06,1.244e-06,1.244e-06,1.244e-06,1.54949508
2025-12-17T12:18:00.000Z,1.269e-06,1.277e-06,1.269e-06,1.277e-06,0.491273206
2025-12-17T12:18:10.000Z,1.277e-06,1.277e-06,1.277e-06,1.277e-06,0.108509351
2025-12-17T12:18:20.000Z,1.277e-06,1.277e-06,1.277e-06,1.277e-06,0.698231116
2025-12-17T12:18:30.000Z,1.275e-06,1.276e-06,1.275e-06,1.276e-06,1.174265208
2025-12-17T12:19:00.000Z,1.258e-06,1.258e-06,1.258e-06,1.258e-06,1.580292451
2025-12-17T12:19:10.000Z,1.233e-06,1.233e-06,1.233e-06,1.233e-06,0.004664035
2025-12-17T12:19:20.000Z,1.236e-06,1.236e-06,1.236e-06,1.236e-06,0.684032496
2025-12-17T12:19:30.000Z,1.233e-06,1.233e-06,1.233e-06,1.233e-06,0.041832827
2025-12-17T12:19:50.000Z,1.232e-06,1.232e-06,1.232e-06,1.232e-06,0.086414458
2025-12-17T12:20:10.000Z,1.234e-06,1.234e-06,1.234e-06,1.234e-06,0.190058309
2025-12-17T12:20:20.000Z,1.284e-06,1.284e-06,1.284e-06,1.284e-06,0.670375265
2025-12-17T12:20:30.000Z,1.279e-06,1.279e-06,1.279e-06,1.279e-06,0.291075658
2025-12-17T12:21:20.000Z,1.291e-06,1.291e-06,1.285e-06,1.285e-06,0.801245303
2025-12-17T12:22:10.000Z,1.283e-06,1.283e-06,1.283e-06,1.283e-06,0.768160121
2025-12-17T12:22:20.000Z,1.297e-06,1.297e-06,1.297e-06,1.297e-06,0.642388718
2025-12-17T12:23:20.000Z,1.298e-06,1.298e-06,1.298e-06,1.298e-06,0.628480889
2025-12-17T12:23:40.000Z,1.297e-06,1.297e-06,1.297e-06,1.297e-06,0.042430082
2025-12-17T12:24:10.000Z,1.297e-06,1.297e-06,1.297e-06,1.297e-06,1.297805419
2025-12-17T12:24:20.000Z,1.276e-06,1.276e-06,1.276e-06,1.276e-06,0.615909114
2025-12-17T12:24:40.000Z,1.277e-06,1.277e-06,1.258e-06,1.258e-06,1.187826122
2025-12-17T12:25:20.000Z,1.295e-06,1.295e-06,1.295e-06,1.295e-06,0.618091442
2025-12-17T12:26:10.000Z,1.29e-06,1.29e-06,1.29e-06,1.29e-06,1.881512115
2025-12-17T12:26:20.000Z,1.264e-06,1.264e-06,1.264e-06,1.264e-06,0.590364855
2025-12-17T12:27:20.000Z,1.277e-06,1.277e-06,1.277e-06,1.277e-06,0.577930152
2025-12-17T12:27:30.000Z,1.276e-06,1.276e-06,1.276e-06,1.276e-06,0.02416031
2025-12-17T12:27:40.000Z,1.276e-06,1.276e-06,1.276e-06,1.276e-06,0.174165421
2025-12-17T12:28:20.000Z,1.275e-06,1.275e-06,1.275e-06,1.275e-06,0.565682042
2025-12-17T12:29:10.000Z,1.274e-06,1.274e-06,1.274e-06,1.274e-06,1.587522275
2025-12-17T12:29:20.000Z,1.253e-06,1.253e-06,1.253e-06,1.253e-06,0.55412458
2025-12-17T12:29:40.000Z,1.249e-06,1.249e-06,1.247e-06,1.247e-06,0.177808277
2025-12-17T12:30:20.000Z,1.247e-06,1.247e-06,1.247e-06,1.247e-06,0.542389151
2025-12-17T12:31:10.000Z,1.327e-06,1.327e-06,1.327e-06,1.327e-06,1.352847418
2025-12-17T12:31:20.000Z,1.351e-06,1.351e-06,1.351e-06,1.351e-06,0.530715658
2025-12-17T12:31:30.000Z,1.35e-06,1.35e-06,1.35e-06,1.35e-06,0.061563733
2025-12-17T12:31:40.000Z,1.351e-06,1.351e-06,1.351e-06,1.351e-06,0.040878394
2025-12-17T12:32:00.000Z,1.353e-06,1.353e-06,1.353e-06,1.353e-06,0.050864249
2025-12-17T12:32:20.000Z,1.354e-06,1.354e-06,1.354e-06,1.354e-06,0.519704377
2025-12-17T12:33:10.000Z,1.354e-06,1.354e-06,1.354e-06,1.354e-06,0.058674259
2025-12-17T12:33:20.000Z,1.358e-06,1.358e-06,1.358e-06,1.358e-06,0.508931317
2025-12-17T12:33:40.000Z,1.355e-06,1.355e-06,1.355e-06,1.355e-06,0.974209828
2025-12-17T12:34:00.000Z,1.372e-06,1.372e-06,1.372e-06,1.372e-06,0.801854867
2025-12-17T12:34:20.000Z,1.362e-06,1.362e-06,1.362e-06,1.362e-06,0.498202562
2025-12-17T12:34:30.000Z,1.358e-06,1.358e-06,1.312e-06,1.312e-06,2.812153236
2025-12-17T12:34:40.000Z,1.312e-06,1.312e-06,1.312e-06,1.312e-06,0.382845642
2025-12-17T12:35:20.000Z,1.319e-06,1.322e-06,1.319e-06,1.322e-06,1.898545814
2025-12-17T12:36:00.000Z,1.296e-06,1.296e-06,1.296e-06,1.296e-06,0.191244042
2025-12-17T12:36:20.000Z,1.302e-06,1.302e-06,1.299e-06,1.299e-06,0.483532235
2025-12-17T12:36:40.000Z,1.299e-06,1.299e-06,1.299e-06,1.299e-06,0.124806963
2025-12-17T12:36:50.000Z,1.38e-06,1.38e-06,1.379e-06,1.379e-06,0.965840388
2025-12-17T12:37:20.000Z,1.364e-06,1.364e-06,1.364e-06,1.364e-06,1.085033094
2025-12-17T12:37:30.000Z,1.361e-06,1.361e-06,1.361e-06,1.361e-06,0.465662406
2025-12-17T12:37:50.000Z,1.374e-06,1.374e-06,1.374e-06,1.374e-06,0.058420004
2025-12-17T12:38:00.000Z,1.376e-06,1.376e-06,1.376e-06,1.376e-06,1.311777353
2025-12-17T12:38:20.000Z,1.403e-06,1.403e-06,1.402e-06,1.402e-06,0.582506424
2025-12-17T12:38:30.000Z,1.455e-06,1.455e-06,1.455e-06,1.455e-06,2.049877224
2025-12-17T12:38:40.000Z,1.42e-06,1.42e-06,1.42e-06,1.42e-06,0.594101094
2025-12-17T12:39:00.000Z,1.421e-06,1.421e-06,1.316e-06,1.4e-06,6.738225611
2025-12-17T12:39:20.000Z,1.325e-06,1.325e-06,1.325e-06,1.325e-06,0.496743763
2025-12-17T12:39:40.000Z,1.328e-06,1.328e-06,1.328e-06,1.328e-06,0.186219325
2025-12-17T12:39:50.000Z,1.341e-06,1.341e-06,1.341e-06,1.341e-06,0.299439451
2025-12-17T12:40:00.000Z,1.346e-06,1.346e-06,1.346e-06,1.346e-06,0.255776075
2025-12-17T12:40:20.000Z,1.438e-06,1.438e-06,1.438e-06,1.438e-06,0.438820114
