timestamp,open,high,low,close,volume
2025-12-15T18:33:30.000Z,7.319e-06,7.463e-06,7.319e-06,7.463e-06,4.173776417
2025-12-15T18:33:40.000Z,7.463e-06,7.463e-06,7.463e-06,7.463e-06,0.010433675
2025-12-15T18:33:50.000Z,7.463e-06,7.463e-06,7.428e-06,7.428e-06,8.499348118
2025-12-15T18:34:00.000Z,7.178e-06,7.178e-06,7.178e-06,7.178e-06,10.448917816
2025-12-15T18:34:10.000Z,7.544e-06,7.544e-06,7.488e-06,7.488e-06,2.256309449
2025-12-15T18:34:20.000Z,7.398e-06,7.398e-06,7.398e-06,7.398e-06,2.248335936
2025-12-15T18:34:30.000Z,7.39e-06,7.404e-06,7.39e-06,7.404e-06,4.339625868
2025-12-15T18:34:40.000Z,7.54e-06,7.607e-06,7.54e-06,7.607e-06,2.312285723
2025-12-15T18:34:50.000Z,7.529e-06,7.529e-06,7.523e-06,7.523e-06,0.193014445
2025-12-15T18:35:00.000Z,7.565e-06,7.598e-06,7.561e-06,7.597e-06,0.247620845
2025-12-15T18:35:10.000Z,7.597e-06,7.597e-06,7.59e-06,7.59e-06,1.522850054
2025-12-15T18:35:20.000Z,7.635e-06,7.635e-06,7.635e-06,7.635e-06,2.677539898
2025-12-15T18:35:30.000Z,7.543e-06,7.543e-06,7.543e-06,7.543e-06,0.020418088
2025-12-15T18:35:50.000Z,7.673e-06,7.673e-06,7.648e-06,7.672e-06,0.838206489
2025-12-15T18:36:00.000Z,7.689e-06,7.693e-06,7.689e-06,7.693e-06,0.279777743
2025-12-15T18:36:20.000Z,7.701e-06,7.701e-06,7.701e-06,7.701e-06,0.000512901
2025-12-15T18:36:50.000Z,7.781e-06,7.781e-06,7.326e-06,7.544e-06,16.216911317
2025-12-15T18:37:10.000Z,7.387e-06,7.387e-06,7.261e-06,7.261e-06,5.131367494
2025-12-15T18:37:20.000Z,7.233e-06,7.233e-06,7.2e-06,7.207e-06,14.275339616
2025-12-15T18:37:40.000Z,7.608e-06,7.635e-06,7.608e-06,7.635e-06,1.817420363
2025-12-15T18:37:50.000Z,7.723e-06,7.723e-06,7.723e-06,7.723e-06,0.010048959
2025-12-15T18:38:00.000Z,7.817e-06,7.817e-06,7.807e-06,7.807e-06,0.622580482
2025-12-15T18:38:10.000Z,7.797e-06,7.797e-06,7.797e-06,7.797e-06,0.040612097
2025-12-15T18:38:20.000Z,7.796e-06,7.796e-06,7.796e-06,7.796e-06,0.02409527
2025-12-15T18:38:40.000Z,7.795e-06,7.795e-06,7.795e-06,7.795e-06,0.521765499
2025-12-15T18:38:50.000Z,7.78e-06,7.78e-06,7.573e-06,7.573e-06,6.018715027
2025-12-15T18:39:00.000Z,7.624e-06,7.624e-06,7.624e-06,7.624e-06,0.03477786
2025-12-15T18:39:10.000Z,7.623e-06,7.623e-06,7.623e-06,7.623e-06,0.099151539
2025-12-15T18:39:20.000Z,7.62e-06,7.62e-06,7.62e-06,7.62e-06,0.456444807
2025-12-15T18:39:30.000Z,7.659e-06,7.659e-06,7.659e-06,7.659e-06,0.944184249
2025-12-15T18:40:00.000Z,7.628e-06,7.628e-06,7.628e-06,7.628e-06,0.062192536
2025-12-15T18:40:10.000Z,7.63e-06,7.63e-06,7.63e-06,7.63e-06,1.92078342
2025-12-15T18:40:20.000Z,7.565e-06,7.565e-06,7.565e-06,7.565e-06,2.407592416
2025-12-15T18:40:30.000Z,7.649e-06,7.649e-06,7.649e-06,7.649e-06,0.145316778
2025-12-15T18:40:40.000Z,7.644e-06,7.644e-06,7.644e-06,7.644e-06,0.016687978
2025-12-15T18:40:50.000Z,7.644e-06,7.713e-06,7.644e-06,7.713e-06,3.063260236
2025-12-15T18:41:00.000Z,7.675e-06,7.675e-06,7.675e-06,7.675e-06,1.929961896
2025-12-15T18:41:10.000Z,7.746e-06,7.96e-06,7.746e-06,7.959e-06,0.951753385
2025-12-15T18:41:20.000Z,7.955e-06,7.955e-06,7.955e-06,7.955e-06,0.015911295
2025-12-15T18:41:30.000Z,7.955e-06,7.955e-06,7.954e-06,7.954e-06,0.605858016
2025-12-15T18:41:40.000Z,7.933e-06,7.933e-06,7.933e-06,7.933e-06,0.03608485
2025-12-15T18:41:50.000Z,7.934e-06,7.934e-06,7.932e-06,7.932e-06,0.53705583
2025-12-15T18:42:00.000Z,7.915e-06,7.937e-06,7.915e-06,7.937e-06,0.669112652
2025-12-15T18:42:10.000Z,7.927e-06,7.927e-06,7.927e-06,7.927e-06,5.893666901
2025-12-15T18:42:20.000Z,7.723e-06,7.723e-06,7.723e-06,7.723e-06,4.454605312
2025-12-15T18:42:30.000Z,7.899e-06,7.899e-06,7.899e-06,7.899e-06,1.9748276
2025-12-15T18:42:40.000Z,7.829e-06,7.829e-06,7.733e-06,7.733e-06,3.525781697
2025-12-15T18:42:50.000Z,7.713e-06,7.713e-06,7.701e-06,7.701e-06,0.366231836
2025-12-15T18:43:30.000Z,7.704e-06,7.704e-06,7.704e-06,7.704e-06,0.315038356
2025-12-15T18:43:50.000Z,7.526e-06,7.526e-06,7.526e-06,7.526e-06,6.770452937
2025-12-15T18:44:00.000Z,7.526e-06,7.526e-06,7.498e-06,7.498e-06,0.907968014
2025-12-15T18:45:00.000Z,7.195e-06,7.201e-06,7.195e-06,7.197e-06,32.968210109
2025-12-15T18:45:10.000Z,7.199e-06,7.199e-06,7.199e-06,7.199e-06,7.224435458
2025-12-15T18:45:20.000Z,7.45e-06,7.45e-06,7.22e-06,7.22e-06,7.67695659
2025-12-15T18:45:30.000Z,7.219e-06,7.697e-06,7.219e-06,7.697e-06,2.011247911
2025-12-15T18:45:40.000Z,7.669e-06,7.669e-06,7.65e-06,7.65e-06,0.560590582
2025-12-15T18:45:50.000Z,7.651e-06,7.651e-06,7.651e-06,7.651e-06,0.036103554
2025-12-15T18:46:00.000Z,7.652e-06,7.652e-06,7.652e-06,7.652e-06,6.273588983
2025-12-15T18:46:10.000Z,7.439e-06,7.439e-06,7.439e-06,7.439e-06,0.732844072
2025-12-15T18:46:20.000Z,7.464e-06,7.464e-06,7.464e-06,7.464e-06,0.022771042
2025-12-15T18:46:30.000Z,7.463e-06,7.463e-06,7.463e-06,7.463e-06,0.467277152
2025-12-15T18:46:40.000Z,7.539e-06,7.539e-06,7.533e-06,7.533e-06,0.223983117
2025-12-15T18:47:20.000Z,7.841e-06,7.842e-06,7.841e-06,7.842e-06,0.574811515
2025-12-15T18:47:30.000Z,7.841e-06,7.841e-06,7.841e-06,7.841e-06,0.051915577
2025-12-15T18:47:40.000Z,7.839e-06,7.839e-06,7.839e-06,7.839e-06,0.783971815
2025-12-15T18:47:50.000Z,7.812e-06,7.812e-06,7.806e-06,7.806e-06,1.155459475
2025-12-15T18:48:00.000Z,7.806e-06,7.806e-06,7.806e-06,7.806e-06,0.015701375
2025-12-15T18:48:20.000Z,7.805e-06,7.808e-06,7.8e-06,7.8e-06,0.48860947
2025-12-15T18:48:40.000Z,7.828e-06,7.841e-06,7.828e-06,7.841e-06,1.617369696
2025-12-15T18:49:00.000Z,7.841e-06,7.841e-06,7.841e-06,7.841e-06,0.010574639
2025-12-15T18:49:40.000Z,7.841e-06,7.841e-06,7.841e-06,7.841e-06,0.010931992
2025-12-15T18:49:50.000Z,7.84e-06,7.84e-06,7.78e-06,7.78e-06,5.249881365
2025-12-15T18:50:00.000Z,7.678e-06,7.678e-06,7.501e-06,7.501e-06,5.446431341
2025-12-15T18:50:10.000Z,7.502e-06,7.853e-06,7.502e-06,7.853e-06,0.024255113
2025-12-15T18:50:20.000Z,8.044e-06,8.051e-06,8.041e-06,8.041e-06,11.63956874
2025-12-15T18:50:30.000Z,8.037e-06,8.037e-06,8.003e-06,8.003e-06,6.069744286
2025-12-15T18:50:40.000Z,7.824e-06,7.835e-06,7.824e-06,7.835e-06,0.675225152
2025-12-15T18:50:50.000Z,7.861e-06,7.879e-06,7.861e-06,7.879e-06,1.337126222
2025-12-15T18:51:00.000Z,7.932e-06,7.932e-06,7.932e-06,7.932e-06,0.032708678
